"EventID";"Rate";"Loss"
5920;5.04137e-05;35323
5921;1.89581e-05;35335
5922;2.54589e-05;35349
5923;2.54589e-05;35359
5924;0.0008649065;35364
5925;1.4729e-05;35384
5926;2.5711e-05;35391
5927;3.13538e-05;35405
5928;2.54589e-05;35436
5929;6.35213e-05;35458
5930;6.35213e-05;35474
5931;3.64579e-05;35491
5932;2.54589e-05;35502
5933;2.82317e-05;35504
5934;0.0005251218;35505
5935;0.001197397;35532
5936;0.0001015836;35538
5937;0.0001272946;35545
5938;2.54589e-05;35582
5939;0.0003723493;35623
5940;0.0001797248;35633
5941;6.22609e-05;35668
5942;6.42775e-05;35672
5943;0.000499732;35684
5944;0.0040499591;35685
5945;6.37733e-05;35695
5946;0.0003500812;35737
5947;0.000197933;35739
5948;7.43077e-05;35748
5949;6.37733e-05;35756
5950;5.1422e-05;35760
5951;0.0001283029;35766
5952;4.33558e-05;35796
5953;0.0001270426;35805
5954;0.002097055;35878
5955;5.11699e-05;35906
5956;1.4729e-05;35909
5957;2.54589e-05;35937
5958;6.27651e-05;35938
5959;0.0008051782;35957
5960;6.42775e-05;36048
5961;2.5711e-05;36049
5962;7.7133e-05;36070
5963;0.0008649065;36079
5964;6.22609e-05;36100
5965;3.42704e-05;36116
5966;1.89581e-05;36121
5967;3.42704e-05;36126
5968;6.35213e-05;36141
5969;0.001197397;36147
5970;3.17606e-05;36164
5971;6.35213e-05;36165
5972;3.17606e-05;36187
5973;1.4729e-05;36188
5974;0.0008649065;36221
5975;6.27651e-05;36223
5976;3.6312e-05;36246
5977;3.67495e-05;36260
5978;2.17289e-05;36270
5979;2.54589e-05;36309
5980;5.09178e-05;36320
5981;2.5711e-05;36324
5982;0.0001272946;36347
5983;3.7187e-05;36369
5984;2.54589e-05;36390
5985;4.48682e-05;36407
5986;7.7133e-05;36408
5987;0.0026456398;36418
5988;2.5711e-05;36426
5989;2.5711e-05;36429
5990;6.42775e-05;36466
5991;2.5711e-05;36479
5992;5.1422e-05;36485
5993;4.31037e-05;36494
5994;2.54589e-05;36496
5995;3.75582e-05;36505
5996;0.0009095247;36506
5997;4.23475e-05;36515
5998;0.0002036713;36532
5999;0.0003723493;36541
6000;2.82913e-05;36568
6001;0.000197933;36582
6002;5.14785e-05;36643
6003;3.27689e-05;36678
6004;3.85665e-05;36683
6005;1.4729e-05;36704
6006;6.42775e-05;36705
6007;0.0001018357;36726
6008;3.42704e-05;36739
6009;0.0008649065;36766
6010;2.54589e-05;36802
6011;0.0026456398;36811
6012;3.17606e-05;36818
6013;6.27651e-05;36833
6014;0.0003638099;36835
6015;3.85665e-05;36870
6016;0.0008649065;36887
6017;5.04137e-05;36897
6018;2.54589e-05;36975
6019;6.35213e-05;36977
6020;7.7133e-05;36983
6021;0.0001797248;37005
6022;0.0001797248;37041
6023;0.0006864337;37095
6024;6.27651e-05;37138
6025;2.62151e-05;37154
6026;7.58726e-05;37162
6027;2.17289e-05;37191
6028;2.5711e-05;37198
6029;5.04137e-05;37224
6030;5.21782e-05;37239
6031;0.0001283029;37240
6032;2.5711e-05;37257
6033;2.54589e-05;37271
6034;3.75582e-05;37297
6035;0.0008820673;37327
6036;2.5711e-05;37332
6037;3.6312e-05;37336
6038;0.0040499591;37373
6039;2.5711e-05;37386
6040;0.0002491029;37404
6041;2.54589e-05;37420
6042;0.0003500812;37428
6043;2.5711e-05;37429
6044;5.09178e-05;37445
6045;2.54589e-05;37463
6046;5.04137e-05;37483
6047;3.64579e-05;37485
6048;6.35213e-05;37512
6049;6.42775e-05;37516
6050;6.47816e-05;37538
6051;3.17606e-05;37552
6052;0.0003292352;37588
6053;0.0003500812;37599
6054;0.0005025826;37644
6055;4.89013e-05;37646
6056;4.48682e-05;37661
6057;2.5711e-05;37686
6058;5.66668e-05;37693
6059;0.0004938528;37697
6060;2.54589e-05;37706
6061;2.99962e-05;37713
6062;0.0003723493;37720
6063;0.0003723493;37730
6064;3.17606e-05;37735
6065;0.000197933;37739
6066;2.62151e-05;37766
6067;3.75582e-05;37779
6068;3.42704e-05;37780
6069;4.23475e-05;37799
6070;4.23475e-05;37804
6071;1.4729e-05;37810
6072;6.42775e-05;37825
6073;2.54589e-05;37830
6074;3.27689e-05;37843
6075;4.23475e-05;37849
6076;2.54589e-05;37859
6077;0.0001272946;37862
6078;6.35213e-05;37894
6079;2.5711e-05;37916
6080;0.000197933;37961
6081;0.0003723493;37969
6082;3.64579e-05;38001
6083;0.0006864337;38010
6084;0.0005324193;38055
6085;2.7708e-05;38076
6086;2.54589e-05;38096
6087;0.0001797248;38105
6088;6.27651e-05;38108
6089;3.55417e-05;38115
6090;6.47816e-05;38136
6091;5.09178e-05;38152
6092;6.35213e-05;38170
6093;0.000197933;38217
6094;2.7708e-05;38294
6095;1.50206e-05;38305
6096;0.0001025919;38318
6097;1.50206e-05;38322
6098;3.75582e-05;38351
6099;6.27651e-05;38386
6100;3.6312e-05;38404
6101;0.0001797248;38422
6102;6.35213e-05;38433
6103;3.6312e-05;38445
6104;3.68954e-05;38452
6105;1.89581e-05;38481
6106;0.0001018357;38499
6107;3.75582e-05;38522
6108;0.000197933;38537
6109;0.0001525014;38539
6110;3.67495e-05;38540
6111;4.48682e-05;38550
6112;0.000197933;38566
6113;2.54589e-05;38578
6114;2.17289e-05;38603
6115;6.42775e-05;38608
6116;4.33558e-05;38609
6117;0.0001661132;38610
6118;2.5711e-05;38663
6119;3.75582e-05;38704
6120;2.5711e-05;38705
6121;0.0003292352;38713
6122;0.000197933;38714
6123;0.0008580421;38721
6124;0.000346649;38744
6125;0.0005251218;38754
6126;0.0012228559;38762
6127;0.000212662;38788
6128;6.42775e-05;38794
6129;0.0004899333;38859
6130;0.000346649;38867
6131;0.0006864337;38898
6132;6.42775e-05;38904
6133;6.40254e-05;38930
6134;2.5711e-05;38952
6135;5.21782e-05;38953
6136;6.35213e-05;38970
6137;0.0001625842;38980
6138;3.17606e-05;39007
6139;2.5711e-05;39017
6140;6.37733e-05;39029
6141;0.0026456398;39035
6142;6.35213e-05;39055
6143;1.4729e-05;39069
6144;0.0003997856;39074
6145;3.17606e-05;39082
6146;3.6312e-05;39090
6147;2.17289e-05;39091
6148;1.4729e-05;39126
6149;7.63768e-05;39133
6150;3.12079e-05;39183
6151;2.5711e-05;39208
6152;0.0003194365;39209
6153;6.42775e-05;39210
6154;2.5711e-05;39222
6155;0.0003997856;39249
6156;6.30171e-05;39279
6157;1.4729e-05;39320
6158;5.04137e-05;39382
6159;2.5711e-05;39387
6160;2.5711e-05;39388
6161;2.54589e-05;39397
6162;4.89013e-05;39440
6163;6.35213e-05;39490
6164;0.0004899333;39530
6165;3.17606e-05;39534
6166;2.54589e-05;39577
6167;4.7893e-05;39590
6168;0.0008820673;39595
6169;4.31037e-05;39601
6170;0.0001025919;39610
6171;3.55417e-05;39630
6172;3.74787e-05;39636
6173;0.0003997856;39637
6174;3.75582e-05;39646
6175;1.4729e-05;39647
6176;2.5711e-05;39656
6177;2.54589e-05;39672
6178;5.04137e-05;39683
6179;3.55417e-05;39701
6180;2.5711e-05;39741
6181;2.59631e-05;39752
6182;3.37772e-05;39767
6183;0.0004938528;39783
6184;3.42704e-05;39794
6185;0.0010605401;39798
6186;2.54589e-05;39856
6187;0.0001283029;39875
6188;2.54589e-05;39878
6189;5.82278e-05;39895
6190;0.000499732;39926
6191;2.5711e-05;39928
6192;0.000197933;39947
6193;3.75582e-05;39962
6194;3.67495e-05;39963
6195;3.7187e-05;39980
6196;2.5711e-05;39982
6197;3.68954e-05;39983
6198;7.63768e-05;39987
6199;4.33558e-05;40009
6200;1.4729e-05;40015
6201;6.47816e-05;40020
6202;3.85665e-05;40068
6203;6.30171e-05;40086
6204;2.9458e-05;40091
6205;0.000197933;40105
6206;0.0008649065;40117
6207;2.54589e-05;40120
6208;3.6312e-05;40132
6209;4.23475e-05;40134
6210;0.0003997856;40156
6211;2.54589e-05;40179
6212;6.27651e-05;40181
6213;0.0003292352;40210
6214;1.4729e-05;40257
6215;3.17606e-05;40299
6216;0.0003292352;40309
6217;0.0010502436;40335
6218;2.54589e-05;40336
6219;1.4729e-05;40356
6220;6.27651e-05;40382
6221;5.04137e-05;40388
6222;2.54589e-05;40415
6223;2.54589e-05;40451
6224;3.17606e-05;40456
6225;6.35213e-05;40464
6226;3.67495e-05;40479
6227;6.42775e-05;40487
6228;6.22609e-05;40503
6229;7.7133e-05;40511
6230;0.000346649;40514
6231;0.0003500812;40570
6232;2.5711e-05;40578
6233;4.89013e-05;40581
6234;2.98955e-05;40595
6235;2.5711e-05;40596
6236;2.54589e-05;40624
6237;4.48682e-05;40626
6238;1.89581e-05;40661
6239;1.4729e-05;40673
6240;2.54589e-05;40676
6241;3.17606e-05;40681
6242;2.54589e-05;40683
6243;3.67495e-05;40684
6244;1.4729e-05;40717
6245;0.0001275467;40753
6246;0.0003292352;40761
6247;6.27651e-05;40787
6248;0.000197933;40795
6249;0.0008820673;40823
6250;6.35213e-05;40850
6251;2.54589e-05;40852
6252;6.35213e-05;40870
6253;1.4729e-05;40875
6254;2.54589e-05;40905
6255;0.0002036713;40920
6256;0.0009095247;40922
6257;0.0026456398;40936
6258;6.35213e-05;40945
6259;0.000197933;40951
6260;2.54589e-05;40970
6261;2.5711e-05;40993
6262;0.002097055;40996
6263;6.27651e-05;41025
6264;1.4729e-05;41045
6265;7.7133e-05;41061
6266;2.54589e-05;41067
6267;2.5711e-05;41070
6268;2.82913e-05;41071
6269;3.6312e-05;41101
6270;8.87281e-05;41203
6271;0.0040499591;41207
6272;6.35213e-05;41230
6273;3.67495e-05;41243
6274;7.7133e-05;41254
6275;0.0003194365;41271
6276;0.0001015836;41277
6277;4.89013e-05;41304
6278;6.42775e-05;41353
6279;2.54589e-05;41388
6280;0.0006864337;41396
6281;5.09178e-05;41430
6282;0.0001525014;41444
6283;3.85665e-05;41462
6284;3.42704e-05;41466
6285;2.54589e-05;41481
6286;3.6312e-05;41483
6287;0.0001272946;41499
6288;6.47816e-05;41511
6289;3.42704e-05;41533
6290;0.000197933;41569
6291;9.75505e-05;41604
6292;2.7708e-05;41622
6293;2.82913e-05;41663
6294;2.5711e-05;41672
6295;0.0005251218;41673
6296;6.27651e-05;41688
6297;5.19261e-05;41702
6298;2.17289e-05;41724
6299;4.23475e-05;41818
6300;6.35213e-05;41824
6301;0.0001625842;41831
6302;1.50206e-05;41834
6303;1.4729e-05;41835
6304;2.54589e-05;41841
6305;0.0003500812;41843
6306;5.1422e-05;41861
6307;7.7133e-05;41867
6308;2.9458e-05;41904
6309;3.42704e-05;41930
6310;3.6312e-05;41938
6311;2.9458e-05;41943
6312;0.000346649;41961
6313;2.5711e-05;42009
6314;3.66037e-05;42010
6315;3.75582e-05;42025
6316;5.41947e-05;42034
6317;1.4729e-05;42050
6318;0.0023990859;42143
6319;0.0003292352;42144
6320;2.54589e-05;42166
6321;6.30171e-05;42187
6322;0.0008649065;42191
6323;1.4729e-05;42192
6324;0.0003292352;42200
6325;7.7133e-05;42201
6326;0.0001091457;42203
6327;0.0003638099;42211
6328;0.0001761959;42224
6329;2.54589e-05;42245
6330;0.0040499591;42273
6331;0.000499732;42279
6332;6.35213e-05;42337
6333;4.89013e-05;42342
6334;0.002097055;42398
6335;0.0004899333;42403
6336;4.7893e-05;42419
6337;6.35213e-05;42440
6338;4.76409e-05;42482
6339;6.35213e-05;42483
6340;0.0003638099;42497
6341;3.64579e-05;42499
6342;3.7187e-05;42500
6343;0.000499732;42504
6344;2.91663e-05;42505
6345;0.000346649;42526
6346;3.17606e-05;42646
6347;6.27651e-05;42672
6348;0.0026456398;42674
6349;0.001197397;42680
6350;6.42775e-05;42737
6351;3.7187e-05;42756
6352;0.0003500812;42759
6353;1.4729e-05;42769
6354;2.5711e-05;42805
6355;0.0001015836;42847
6356;2.54589e-05;42849
6357;6.42775e-05;42850
6358;0.0003194365;42857
6359;6.27651e-05;42863
6360;3.64579e-05;42872
6361;7.7133e-05;42875
6362;3.85665e-05;42925
6363;9.95146e-05;42935
6364;6.27651e-05;42936
6365;0.0003723493;42963
6366;0.0005251218;42983
6367;0.002097055;42986
6368;1.50206e-05;43102
6369;0.0001283029;43115
6370;0.0003292352;43153
6371;2.54589e-05;43228
6372;5.09178e-05;43238
6373;0.000499732;43239
6374;3.17606e-05;43243
6375;0.0001018357;43337
6376;4.7893e-05;43344
6377;0.0003651018;43408
6378;0.000197933;43433
6379;4.33558e-05;43446
6380;4.76409e-05;43478
6381;3.67495e-05;43487
6382;3.6312e-05;43492
6383;3.42704e-05;43494
6384;2.54589e-05;43503
6385;2.98955e-05;43515
6386;0.0001797248;43537
6387;6.35213e-05;43538
6388;0.000197933;43573
6389;4.89013e-05;43583
6390;1.4729e-05;43629
6391;3.6312e-05;43638
6392;5.11699e-05;43702
6393;0.0010605401;43703
6394;2.54589e-05;43746
6395;6.35213e-05;43753
6396;6.27651e-05;43776
6397;2.54589e-05;43779
6398;2.5711e-05;43863
6399;5.09178e-05;43866
6400;2.5711e-05;43877
6401;3.64579e-05;43921
6402;6.42775e-05;43934
6403;3.64579e-05;43943
6404;0.0001525014;43945
6405;0.000346649;43948
6406;6.35213e-05;43951
6407;2.54589e-05;43952
6408;3.67495e-05;43990
6409;3.6312e-05;44007
6410;6.35213e-05;44023
6411;6.35213e-05;44024
6412;0.0026456398;44027
6413;0.0003500812;44044
6414;0.0003997856;44100
6415;6.42775e-05;44174
6416;5.41947e-05;44182
6417;0.002097055;44183
6418;6.22084e-05;44198
6419;0.0001005228;44216
6420;4.48682e-05;44218
6421;2.54589e-05;44230
6422;6.42775e-05;44231
6423;0.000499732;44278
6424;2.54589e-05;44323
6425;1.4729e-05;44326
6426;1.4729e-05;44339
6427;2.54589e-05;44358
6428;2.54589e-05;44372
6429;3.7187e-05;44404
6430;0.0004899333;44449
6431;2.9458e-05;44451
6432;4.31037e-05;44466
6433;6.42775e-05;44487
6434;2.54589e-05;44488
6435;6.35213e-05;44502
6436;3.17606e-05;44540
6437;2.5711e-05;44543
6438;2.54589e-05;44546
6439;3.6312e-05;44565
6440;6.37733e-05;44581
6441;0.0008649065;44597
6442;4.89013e-05;44611
6443;6.47816e-05;44637
6444;4.89013e-05;44683
6445;5.11699e-05;44687
6446;6.27651e-05;44700
6447;4.31037e-05;44723
6448;3.17606e-05;44724
6449;0.0001661132;44733
6450;6.27651e-05;44802
6451;4.7893e-05;44823
6452;2.5711e-05;44832
6453;0.000346649;44839
6454;0.0001018357;44868
6455;0.0003997856;44870
6456;0.0002036713;44912
6457;2.54589e-05;44916
6458;2.5711e-05;44919
6459;2.99962e-05;44920
6460;0.0004899333;44956
6461;3.64579e-05;44961
6462;2.54589e-05;44985
6463;3.42704e-05;45006
6464;0.0008820673;45022
6465;0.0007917322;45038
6466;6.42775e-05;45064
6467;3.74787e-05;45100
6468;2.54589e-05;45119
6469;0.0004899333;45129
6470;2.5711e-05;45133
6471;3.66037e-05;45145
6472;6.35213e-05;45164
6473;3.55417e-05;45217
6474;0.000197933;45266
6475;3.57287e-05;45292
6476;6.37733e-05;45326
6477;5.92361e-05;45365
6478;5.09178e-05;45369
6479;3.6312e-05;45385
6480;1.4729e-05;45388
6481;0.0003997856;45395
6482;6.35213e-05;45423
6483;3.67495e-05;45436
6484;2.54589e-05;45442
6485;4.48682e-05;45452
6486;0.0006864337;45453
6487;3.74787e-05;45465
6488;3.12079e-05;45484
6489;2.5711e-05;45536
6490;0.0003194365;45538
6491;5.1422e-05;45539
6492;3.17606e-05;45578
6493;0.0003194365;45582
6494;0.000346649;45592
6495;5.09178e-05;45636
6496;3.57287e-05;45690
6497;0.000197933;45693
6498;3.13538e-05;45721
6499;3.75582e-05;45726
6500;6.27651e-05;45779
6501;0.0001025919;45797
6502;2.54589e-05;45813
6503;3.57287e-05;45823
6504;8.4695e-05;45827
6505;2.5711e-05;45838
6506;4.23475e-05;45869
6507;2.5711e-05;45900
6508;0.0006864337;45904
6509;2.54589e-05;45923
6510;6.27651e-05;45961
6511;3.57287e-05;45984
6512;3.66037e-05;45986
6513;3.42704e-05;46003
6514;2.54589e-05;46062
6515;2.5711e-05;46074
6516;4.23475e-05;46102
6517;3.67495e-05;46111
6518;1.4729e-05;46140
6519;0.000197933;46148
6520;6.27651e-05;46172
6521;3.6312e-05;46204
6522;0.0003500812;46213
6523;0.0001797248;46223
6524;6.37733e-05;46258
6525;4.23475e-05;46260
6526;1.89581e-05;46265
6527;0.0003194365;46292
6528;0.002097055;46309
6529;2.54589e-05;46362
6530;0.001197397;46401
6531;3.12079e-05;46406
6532;0.000197933;46428
6533;5.09178e-05;46440
6534;0.000197933;46460
6535;2.54589e-05;46489
6536;0.000197933;46505
6537;2.54589e-05;46589
6538;3.74787e-05;46622
6539;4.23475e-05;46628
6540;6.42775e-05;46657
6541;5.09178e-05;46666
6542;4.7893e-05;46667
6543;4.89013e-05;46686
6544;2.5711e-05;46741
6545;7.7133e-05;46769
6546;0.0004938528;46783
6547;3.6312e-05;46868
6548;4.23475e-05;46888
6549;0.0008580421;46905
6550;6.35213e-05;46927
6551;0.0008649065;46936
6552;3.13538e-05;46939
6553;3.67495e-05;46953
6554;0.0003723493;46987
6555;0.000346649;46988
6556;2.54589e-05;47042
6557;2.5711e-05;47087
6558;0.000197933;47091
6559;2.9458e-05;47124
6560;1.4729e-05;47137
6561;2.82913e-05;47138
6562;6.27651e-05;47163
6563;0.0002029151;47173
6564;3.52912e-05;47200
6565;2.5711e-05;47207
6566;2.5711e-05;47211
6567;2.82317e-05;47253
6568;0.0001797248;47254
6569;4.48682e-05;47270
6570;2.54589e-05;47282
6571;0.000499732;47286
6572;3.67495e-05;47294
6573;5.09178e-05;47298
6574;3.42704e-05;47350
6575;7.7133e-05;47374
6576;5.04137e-05;47412
6577;5.1422e-05;47417
6578;0.0003638099;47441
6579;2.54589e-05;47514
6580;0.0026456398;47519
6581;0.000346649;47598
6582;0.0001525014;47607
6583;2.82913e-05;47647
6584;3.74787e-05;47652
6585;6.47816e-05;47661
6586;6.42775e-05;47663
6587;3.55417e-05;47670
6588;0.0003997856;47678
6589;2.54589e-05;47680
6590;0.0003648102;47698
6591;2.54589e-05;47768
6592;1.4729e-05;47781
6593;5.1422e-05;47843
6594;2.54589e-05;47850
6595;8.87281e-05;47873
6596;0.0003500812;47881
6597;4.31037e-05;47931
6598;2.9458e-05;47936
6599;4.89013e-05;47950
6600;5.09178e-05;47972
6601;0.000197933;48005
6602;4.7893e-05;48032
6603;3.67495e-05;48081
6604;2.54589e-05;48099
6605;2.54589e-05;48117
6606;2.54589e-05;48151
6607;7.30615e-05;48154
6608;0.0008283359;48159
6609;4.23475e-05;48160
6610;0.002097055;48175
6611;0.0001015836;48208
6612;0.0003194365;48209
6613;5.11699e-05;48210
6614;0.0003638099;48231
6615;0.0001283029;48236
6616;0.002097055;48239
6617;3.85665e-05;48248
6618;0.000197933;48259
6619;6.42775e-05;48260
6620;4.01879e-05;48265
6621;3.67495e-05;48267
6622;0.000346649;48270
6623;6.42775e-05;48280
6624;1.4729e-05;48318
6625;6.42775e-05;48328
6626;0.0003292352;48338
6627;4.7893e-05;48349
6628;3.6312e-05;48355
6629;0.0003292352;48361
6630;2.54589e-05;48405
6631;3.67495e-05;48432
6632;2.54589e-05;48443
6633;5.41947e-05;48447
6634;1.4729e-05;48449
6635;4.7893e-05;48465
6636;2.54589e-05;48479
6637;2.54589e-05;48527
6638;5.11699e-05;48533
6639;0.0004285915;48572
6640;0.000499732;48577
6641;1.4729e-05;48603
6642;3.27689e-05;48617
6643;3.68954e-05;48647
6644;6.37733e-05;48650
6645;2.54589e-05;48652
6646;0.0009095247;48654
6647;3.27689e-05;48656
6648;0.0002861211;48715
6649;0.0001018357;48734
6650;0.0001625842;48769
6651;2.54589e-05;48779
6652;3.7187e-05;48786
6653;3.67495e-05;48792
6654;1.4729e-05;48809
6655;0.0001673735;48824
6656;4.89013e-05;48843
6657;3.17606e-05;48868
6658;0.0003997856;48891
6659;2.54589e-05;48911
6660;0.0001018357;48931
6661;0.0026456398;48935
6662;0.0006864337;48942
6663;0.0008580421;48950
6664;0.0003194365;48970
6665;0.0010605401;48986
6666;4.89013e-05;48992
6667;3.64579e-05;49044
6668;0.000499732;49052
6669;6.27651e-05;49097
6670;0.0001283029;49099
6671;2.5711e-05;49125
6672;0.0001283029;49133
6673;0.000197933;49134
6674;0.0023990859;49147
6675;3.75582e-05;49159
6676;2.82317e-05;49171
6677;6.30171e-05;49206
6678;2.54589e-05;49209
6679;2.54589e-05;49285
6680;3.67495e-05;49287
6681;2.54589e-05;49298
6682;2.54589e-05;49312
6683;6.42775e-05;49320
6684;0.0002861211;49331
6685;0.000197933;49334
6686;5.09178e-05;49342
6687;9.75505e-05;49348
6688;0.0001018357;49351
6689;3.37772e-05;49358
6690;2.5711e-05;49417
6691;2.54589e-05;49422
6692;7.7133e-05;49451
6693;2.54589e-05;49453
6694;0.000197933;49488
6695;2.9458e-05;49518
6696;3.75582e-05;49521
6697;0.0001761959;49540
6698;4.89013e-05;49545
6699;0.0010605401;49558
6700;2.5711e-05;49607
6701;6.27651e-05;49613
6702;2.5711e-05;49625
6703;0.0001283029;49632
6704;0.0001797248;49648
6705;3.17606e-05;49707
6706;2.54589e-05;49731
6707;0.0008649065;49737
6708;2.5711e-05;49751
6709;6.42775e-05;49848
6710;0.0003723493;49916
6711;0.0003292352;49918
6712;2.5711e-05;49951
6713;7.63768e-05;49963
6714;0.0026456398;49970
6715;0.000346649;49988
6716;0.000197933;50021
6717;0.0001283029;50022
6718;0.0001525014;50028
6719;0.0009095247;50079
6720;5.1422e-05;50095
6721;2.82317e-05;50096
6722;3.13538e-05;50097
6723;6.27651e-05;50110
6724;0.0009095247;50170
6725;5.04137e-05;50292
6726;3.42704e-05;50323
6727;0.000197933;50348
6728;0.0001625842;50385
6729;0.0001272946;50400
6730;0.0001272946;50407
6731;0.0003292352;50414
6732;6.27651e-05;50420
6733;0.0003638099;50425
6734;2.7708e-05;50429
6735;0.0003500812;50489
6736;1.4729e-05;50493
6737;6.37733e-05;50546
6738;5.04137e-05;50548
6739;5.1422e-05;50579
6740;0.0001283029;50587
6741;2.54589e-05;50589
6742;1.4729e-05;50606
6743;2.5711e-05;50628
6744;1.4729e-05;50648
6745;0.0040499591;50659
6746;0.0003292352;50672
6747;2.5711e-05;50677
6748;3.6312e-05;50715
6749;0.0008820673;50744
6750;0.0026456398;50782
6751;0.000197933;50784
6752;2.5711e-05;50808
6753;5.1422e-05;50861
6754;2.54589e-05;50878
6755;0.000346649;50889
6756;4.23475e-05;50897
6757;0.0003723493;50900
6758;4.48682e-05;50906
6759;5.04137e-05;50917
6760;3.74787e-05;50918
6761;3.67495e-05;50919
6762;3.42704e-05;50966
6763;2.54589e-05;51012
6764;0.0001283029;51015
6765;2.5711e-05;51043
6766;0.000346649;51053
6767;0.0001015836;51082
6768;5.04137e-05;51115
6769;0.0010605401;51138
6770;3.17606e-05;51146
6771;2.5711e-05;51154
6772;6.42775e-05;51156
6773;0.0040499591;51181
6774;0.002097055;51194
6775;3.6312e-05;51195
6776;0.000197933;51251
6777;0.000499732;51281
6778;0.0003721079;51343
6779;3.17606e-05;51400
6780;2.17289e-05;51403
6781;1.4729e-05;51404
6782;3.12079e-05;51413
6783;2.5711e-05;51418
6784;0.0010605401;51433
6785;3.57287e-05;51434
6786;1.4729e-05;51439
6787;5.11699e-05;51446
6788;0.0005702296;51448
6789;5.1422e-05;51459
6790;2.54589e-05;51469
6791;0.000346649;51543
6792;3.7187e-05;51556
6793;0.0001018357;51568
6794;0.0003723493;51596
6795;0.0002036713;51607
6796;3.37772e-05;51666
6797;1.89581e-05;51693
6798;0.0004899333;51697
6799;4.89013e-05;51736
6800;0.0001761959;51742
6801;1.4729e-05;51743
6802;0.0003500812;51776
6803;2.9458e-05;51778
6804;2.9458e-05;51837
6805;2.54589e-05;51838
6806;7.7133e-05;51843
6807;0.0001761959;51851
6808;1.4729e-05;51856
6809;2.5711e-05;51858
6810;3.67495e-05;51869
6811;0.0003292352;51877
6812;2.5711e-05;51919
6813;0.0003292352;51940
6814;6.47816e-05;51956
6815;2.54589e-05;51957
6816;0.0010605401;52009
6817;3.7187e-05;52014
6818;0.0040499591;52030
6819;2.54589e-05;52053
6820;3.64579e-05;52074
6821;2.5711e-05;52091
6822;3.85665e-05;52116
6823;0.000197933;52128
6824;2.54589e-05;52135
6825;6.35213e-05;52147
6826;0.001197397;52151
6827;0.0001797248;52160
6828;0.0007917322;52184
6829;1.4729e-05;52214
6830;2.5711e-05;52251
6831;4.48682e-05;52272
6832;3.67495e-05;52287
6833;4.48682e-05;52290
6834;0.0003997856;52315
6835;6.35213e-05;52318
6836;4.23475e-05;52332
6837;0.0003500812;52335
6838;2.5711e-05;52345
6839;0.0010605401;52355
6840;6.42775e-05;52356
6841;3.64579e-05;52365
6842;3.64579e-05;52403
6843;0.000197933;52445
6844;0.000197933;52466
6845;0.0004938528;52479
6846;0.0003997856;52528
6847;1.4729e-05;52550
6848;2.5711e-05;52561
6849;5.92361e-05;52581
6850;3.67495e-05;52590
6851;3.6312e-05;52610
6852;0.0001797248;52635
6853;6.47816e-05;52680
6854;0.0003500812;52697
6855;1.50206e-05;52702
6856;0.0008649065;52720
6857;0.0004899333;52725
6858;6.27651e-05;52731
6859;0.0011248176;52804
6860;1.4729e-05;52909
6861;4.31037e-05;52922
6862;6.42775e-05;52926
6863;7.7133e-05;52943
6864;0.0002861211;52945
6865;5.04137e-05;52979
6866;0.0003194365;52981
6867;0.0008649065;52995
6868;0.0012481766;53039
6869;6.42775e-05;53088
6870;0.0001673735;53171
6871;0.000197933;53175
6872;4.7893e-05;53196
6873;4.89013e-05;53208
6874;0.0009095247;53220
6875;5.04137e-05;53261
6876;5.09178e-05;53265
6877;0.0001275467;53287
6878;5.49169e-05;53290
6879;0.0004899333;53349
6880;2.5711e-05;53350
6881;0.0001625842;53358
6882;2.5711e-05;53368
6883;6.42775e-05;53373
6884;0.0003500812;53444
6885;4.48682e-05;53457
6886;3.12079e-05;53486
6887;3.42704e-05;53494
6888;5.19261e-05;53522
6889;6.22751e-05;53533
6890;0.000346649;53540
6891;0.0001525014;53578
6892;3.52912e-05;53584
6893;0.0026456398;53591
6894;7.7133e-05;53592
6895;5.09178e-05;53598
6896;4.48682e-05;53600
6897;1.4729e-05;53651
6898;3.17606e-05;53661
6899;0.0003997856;53668
6900;2.54589e-05;53669
6901;1.4729e-05;53677
6902;0.000197933;53678
6903;4.48682e-05;53708
6904;0.000346649;53729
6905;3.67495e-05;53733
6906;3.17606e-05;53736
6907;6.35213e-05;53787
6908;3.55417e-05;53819
6909;4.33558e-05;53821
6910;2.5711e-05;53889
6911;3.55417e-05;53901
6912;3.85665e-05;53914
6913;0.0001015836;53947
6914;6.42775e-05;53952
6915;0.0002861211;53957
6916;0.0001018357;53966
6917;9.75505e-05;54039
6918;0.000197933;54040
6919;2.54589e-05;54049
6920;1.4729e-05;54068
6921;2.5711e-05;54096
6922;7.7133e-05;54101
6923;5.21782e-05;54107
6924;0.0001525014;54108
6925;0.000346649;54121
6926;4.48682e-05;54132
6927;0.0001797248;54166
6928;2.54589e-05;54175
6929;2.54589e-05;54183
6930;5.04137e-05;54185
6931;5.11699e-05;54200
6932;0.0001283029;54204
6933;2.5711e-05;54213
6934;0.000197933;54226
6935;4.23475e-05;54231
6936;2.5711e-05;54234
6937;3.17606e-05;54236
6938;0.0003448954;54243
6939;0.0001797248;54244
6940;2.54589e-05;54264
6941;2.62151e-05;54269
6942;0.0001272946;54280
6943;5.21782e-05;54282
6944;2.5711e-05;54289
6945;2.5711e-05;54290
6946;0.0001126747;54292
6947;3.27689e-05;54301
